memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
4531,1.0,"Minister of State (Business, Energy and Industrial Strategy) (Energy and Clean Growth)",1221,2021-01-08T00:00:00,2021-09-15T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4531,1.0,Secretary of State for International Development,716,2020-02-13T00:00:00,2020-09-02T00:00:00,Department for International Development,http://www.dfid.gov.uk
4531,1.0,Minister of State (Ministry of Defence) (Minister for the Armed Forces),1143,2019-12-16T00:00:00,2020-02-13T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4531,1.0,Parliamentary Under-Secretary (Ministry of Defence),854,2019-07-27T00:00:00,2019-12-23T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4533,,Minister of State (Department for Work and Pensions) (Pensions),1154,2015-05-11T00:00:00,2016-07-15T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4534,2.0,Parliamentary Under-Secretary (Northern Ireland Office),1133,2016-07-17T00:00:00,2017-06-14T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
4534,,Parliamentary Under-Secretary (Scotland Office),537,2015-05-14T00:00:00,2017-06-14T00:00:00,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4535,2.0,Parliamentary Under-Secretary (Department for Exiting the European Union),1176,2016-07-17T00:00:00,2017-06-14T00:00:00,Department for Exiting the European Union ,https://www.gov.uk/government/organisations/department-for-exiting-the-european-union
4535,,Parliamentary Secretary (Cabinet Office),856,2015-05-14T00:00:00,2016-07-17T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4536,2.0,Commercial Secretary (HM Treasury),1069,2015-05-28T00:00:00,2016-09-23T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4538,2.0,Lords Spokesperson (Ministry of Justice),1180,2016-07-18T00:00:00,2020-09-16T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4538,2.0,Lords Spokesperson (Home Office),1162,2016-04-01T00:00:00,2016-07-18T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4538,2.0,Advocate General for Scotland,18,2015-06-11T00:00:00,2020-09-16T00:00:00,Office of the Advocate General for Scotland,https://www.gov.uk/government/organisations/office-of-the-advocate-general-for-scotland
4545,2.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2018-01-08T00:00:00,2018-12-31T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4545,2.0,Parliamentary Under-Secretary (Department of Health),296,2016-12-21T00:00:00,2018-01-08T00:00:00,Department of Health,http://www.dh.gov.uk
4545,2.0,Lord in Waiting (HM Household) (Whip),72,2016-12-21T00:00:00,2017-06-20T00:00:00,HM Household,
4553,2.0,"Parliamentary Under Secretary of State (Department for Levelling Up, Housing and Communities)",1253,2022-09-21T00:00:00,,"Department for Levelling Up, Housing and Communities",https://www.gov.uk/government/organisations/department-for-levelling-up-housing-and-communities
4553,2.0,Baroness in Waiting (HM Household) (Whip),23,2020-02-13T00:00:00,2022-09-20T00:00:00,HM Household,
4570,2.0,Minister of State (Department for International Trade),1174,2016-07-16T00:00:00,2017-09-28T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4570,2.0,"Minister of State (Department for Business, Innovation and Skills) (Trade and Investment)",1011,2016-04-04T00:00:00,2016-07-16T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
4570,2.0,Minister of State (Foreign and Commonwealth Office) (Trade and Investment),1010,2016-04-04T00:00:00,2016-07-16T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
4580,2.0,Parliamentary Secretary (HM Treasury),1272,2023-11-14T00:00:00,,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4580,2.0,Parliamentary Under-Secretary (Department for Transport),1120,2019-04-23T00:00:00,2023-11-13T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4580,2.0,Baroness in Waiting (HM Household) (Whip),23,2016-12-21T00:00:00,2019-07-26T00:00:00,HM Household,
4581,2.0,Lord in Waiting (HM Household) (Whip),72,2022-11-25T00:00:00,,HM Household,
4581,2.0,Parliamentary Under-Secretary (Northern Ireland Office),1133,2021-11-05T00:00:00,,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
4582,2.0,Baroness in Waiting (HM Household) (Whip),23,2019-07-29T00:00:00,2023-06-01T00:00:00,HM Household,
4584,2.0,"Parliamentary Under-Secretary (Foreign, Commonwealth and Development Office)",1239,2020-09-02T00:00:00,2020-11-25T00:00:00,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4584,2.0,Parliamentary Under-Secretary (Foreign and Commonwealth Office),941,2020-02-13T00:00:00,2020-09-02T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
4584,2.0,Parliamentary Under-Secretary (Department for International Development),474,2019-04-23T00:00:00,2020-09-02T00:00:00,Department for International Development,http://www.dfid.gov.uk
4584,2.0,Parliamentary Under-Secretary (Department for Transport),1120,2017-10-27T00:00:00,2019-04-23T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4584,2.0,Baroness in Waiting (HM Household) (Whip),23,2017-06-20T00:00:00,2017-10-27T00:00:00,HM Household,
4589,1.0,Solicitor General (Attorney General's Office),506,2023-12-07T00:00:00,,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4589,1.0,Parliamentary Under-Secretary (Department for Transport),1120,2020-09-08T00:00:00,2022-09-20T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4592,1.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2022-09-08T00:00:00,2022-10-27T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4593,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs)",850,2022-09-07T00:00:00,,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4593,1.0,Minister of State (Department for Transport),1126,2022-07-07T00:00:00,2022-09-07T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4593,1.0,Parliamentary Under-Secretary (Department for Transport),1120,2021-09-16T00:00:00,2022-07-07T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4597,1.0,Secretary of State for Business and Trade,1286,2023-02-07T00:00:00,,Department for Business and Trade ,https://www.gov.uk/government/organisations/department-for-business-and-trade
4597,1.0,President of the Board of Trade,1288,2023-02-07T00:00:00,,Department for Business and Trade ,https://www.gov.uk/government/organisations/department-for-business-and-trade
4597,1.0,Minister for Women and Equalities,1114,2022-10-25T00:00:00,,Government Equalities Office,https://www.gov.uk/government/organisations/government-equalities-office
4597,1.0,Secretary of State for International Trade and President of the Board of Trade,1169,2022-09-06T00:00:00,2023-02-07T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4597,1.0,"Minister of State (Foreign, Commonwealth and Development Office) (jointly with Department for Levelling Up, Housing and Communities)",1249,2021-09-16T00:00:00,2022-07-06T00:00:00,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4597,1.0,Minister for Equalities,1207,2020-02-14T00:00:00,2022-07-06T00:00:00,Government Equalities Office,https://www.gov.uk/government/organisations/government-equalities-office
4597,1.0,Exchequer Secretary (HM Treasury),62,2020-02-13T00:00:00,2021-09-15T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4597,1.0,Parliamentary Under-Secretary (Department for Education),949,2019-07-27T00:00:00,2020-02-13T00:00:00,Department for Education,http://www.education.gov.uk/
4600,1.0,"Parliamentary Under-Secretary (Foreign, Commonwealth and Development Office)",1239,2022-10-27T00:00:00,,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4600,1.0,"Minister of State (Foreign, Commonwealth and Development Office)",1238,2022-09-07T00:00:00,2022-10-27T00:00:00,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4600,1.0,Parliamentary Under-Secretary of State (jointly with the Ministry of Defence),1224,2021-04-21T00:00:00,2022-09-07T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4600,1.0,Assistant Whip,1206,2019-07-29T00:00:00,2021-04-21T00:00:00,Whips Office (Commons),
4601,1.0,Parliamentary Under Secretary of State (Department for Energy Security and Net Zero),1279,2023-02-07T00:00:00,,Department for Energy Security and Net Zero,https://www.gov.uk/government/organisations/department-for-energy-security-and-net-zero
4601,1.0,Parliamentary Under-Secretary (Department for International Trade),1186,2022-10-28T00:00:00,2023-02-07T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4606,1.0,Parliamentary Under-Secretary (Scotland Office),537,2022-09-20T00:00:00,2022-10-27T00:00:00,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4606,1.0,Assistant Whip,1206,2021-04-21T00:00:00,2021-09-16T00:00:00,Whips Office (Commons),
4606,1.0,Parliamentary Under-Secretary (Scotland Office),537,2020-06-02T00:00:00,2021-09-16T00:00:00,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4606,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2020-06-02T00:00:00,2021-04-21T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4608,1.0,Parliamentary Under-Secretary (Scotland Office),537,2022-10-27T00:00:00,,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4613,1.0,Parliamentary Secretary (Cabinet Office),856,2022-10-27T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4613,1.0,Parliamentary Under-Secretary (Department for Work and Pensions),599,2022-09-20T00:00:00,2022-10-27T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4613,1.0,Parliamentary Under-Secretary (Department for Education),949,2021-09-16T00:00:00,2022-07-06T00:00:00,Department for Education,http://www.education.gov.uk/
4619,1.0,Secretary of State for Scotland,726,2019-07-24T00:00:00,,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4619,1.0,Lord Commissioner (HM Treasury) (Whip),350,2019-04-23T00:00:00,2019-07-24T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4619,1.0,Assistant Whip,1206,2019-02-20T00:00:00,2019-04-23T00:00:00,Whips Office (Commons),
4627,1.0,Government Whip,1231,2019-12-18T00:00:00,2020-02-14T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4627,1.0,Parliamentary Under-Secretary (Scotland Office),537,2019-12-17T00:00:00,2020-05-26T00:00:00,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
4635,1.0,"Parliamentary Under Secretary of State (Department for Levelling Up, Housing and Communities)",1253,2021-09-19T00:00:00,2022-09-08T00:00:00,"Department for Levelling Up, Housing and Communities",https://www.gov.uk/government/organisations/department-for-levelling-up-housing-and-communities
4635,1.0,"Parliamentary Under-Secretary (Housing, Communities and Local Government)",1209,2021-01-16T00:00:00,2021-09-19T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4635,1.0,Assistant Whip,1206,2020-02-13T00:00:00,2021-01-16T00:00:00,Whips Office (Commons),
4639,1.0,Economic Secretary (HM Treasury),346,2023-11-13T00:00:00,,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4647,1.0,Minister on Leave (Minister of State),1293,2023-05-09T00:00:00,,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4647,1.0,"Minister of State (Department for Science, Innovation and Technology)",1277,2023-03-07T00:00:00,2023-05-09T00:00:00,"Department for Science, Innovation and Technology",https://www.gov.uk/government/organisations/department-for-science-innovation-and-technology
4647,1.0,"Minister of State (Department for Culture, Media and Sport)",1094,2023-02-07T00:00:00,2023-05-09T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4647,1.0,"Minister of State (Department for Digital, Culture, Media and Sport)",1225,2022-09-07T00:00:00,2023-02-07T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4647,1.0,"Minister of State (Department for Digital, Culture, Media and Sport)",1225,2021-09-16T00:00:00,2022-07-06T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4647,1.0,Parliamentary Secretary (Cabinet Office),856,2020-02-13T00:00:00,2021-09-16T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
